Date,TCEHY,NPSNY,Tencent_MktCap_USD,Naspers_Lookthrough,Naspers_Tencent_Value_USD,Tencent_NAV_per_NPN_USD,Tencent_NAV_per_NPSNY_USD,Disc_NPSNY,Disc_NPSNY_MA,Disc_NPSNY_SD,Z_NPSNY
2023-10-06,39.310001373291016,6.4120001792907715,361652012634.27734,0.098952,35786189954.18701,56.90736113781826,14.226840284454566,0.5493025822257203,,,
2023-10-09,39.31999969482422,6.349999904632568,361743997192.3828,0.098952,35795292010.180664,56.921835268430954,14.230458817107738,0.5537740570248759,,,
2023-10-10,40.04999923706055,6.581999778747559,368459992980.95703,0.098952,36459853225.45166,57.97862351898315,14.494655879745787,0.5459016182684983,,,
2023-10-11,40.15999984741211,6.72599983215332,369471998596.1914,0.098952,36559993205.09033,58.137866567570526,14.534466641892632,0.5372379325728404,,,
2023-10-12,39.470001220703125,6.539999961853027,363124011230.46875,0.098952,35931847159.27734,57.1389858842082,14.28474647105205,0.5421689859805146,,,
2023-10-13,39.0,6.427999973297119,358800000000.0,0.098952,35503977600.0,56.45858577565107,14.114646443912768,0.5445865400284733,,,
2023-10-16,39.15999984741211,6.625999927520752,360271998596.1914,0.098952,35649634805.09033,56.69021052204101,14.172552630510253,0.5324766045845196,,,
2023-10-17,38.70000076293945,6.461999893188477,356040007019.04297,0.098952,35230870774.54834,56.02429006646613,14.006072516616532,0.5386286994071974,,,
2023-10-18,37.900001525878906,6.276000022888184,348680014038.08594,0.098952,34502584749.09668,54.86616633451643,13.716541583629107,0.5424502609040547,,,
2023-10-19,37.220001220703125,6.133999824523926,342424011230.46875,0.098952,33883540759.277344,53.881759781766796,13.470439945441699,0.544632554737039,,,
2023-10-20,36.41999816894531,6.059999942779541,335063983154.2969,0.098952,33155251261.083984,52.72363052744753,13.180907631861883,0.5402441082182495,,,
2023-10-23,36.75,6.081999778747559,338100000000.0,0.098952,33455671200.0,53.201359673209666,13.300339918302416,0.542718470647641,,,
2023-10-24,37.4900016784668,6.239999771118164,344908015441.89453,0.098952,34129337944.006348,54.27262757674411,13.568156894186027,0.5400996745702423,,,
2023-10-25,36.869998931884766,6.1020002365112305,339203990173.33984,0.098952,33564913235.632324,53.37507685240973,13.343769213102432,0.5427079006642597,,,
2023-10-26,36.959999084472656,6.084000110626221,340031991577.14844,0.098952,33646845630.541992,53.50536611740217,13.376341529350542,0.5451671073681373,,,
2023-10-27,36.88999938964844,6.0879998207092285,339387994384.7656,0.098952,33583120820.36133,53.40403063600466,13.351007659001166,0.5440044694600459,,,
2023-10-30,37.54999923706055,6.199999809265137,345459992980.95703,0.098952,34183957225.45166,54.35948340515936,13.58987085128984,0.5437778712461654,,,
2023-10-31,37.0099983215332,6.214000225067139,340491984558.10547,0.098952,33692362855.993652,53.57774781520473,13.394436953801183,0.5360760406353864,,,
2023-11-01,36.95000076293945,6.28000020980835,339940007019.04297,0.098952,33637743574.54834,53.49089198678948,13.37272299669737,0.5303873256509308,,,
2023-11-02,37.279998779296875,6.501999855041504,342975988769.53125,0.098952,33938160040.722656,53.96861561018205,13.492153902545512,0.5180902988502972,,,
2023-11-03,39.15999984741211,6.920000076293945,360271998596.1914,0.098952,35649634805.09033,56.69021052204101,14.172552630510253,0.5117322717576809,,,
2023-11-06,39.650001525878906,6.958000183105469,364780014038.08594,0.098952,36095711949.09668,57.39956441419308,14.34989110354827,0.5151182588845585,,,
2023-11-07,39.599998474121094,6.820000171661377,364319985961.91406,0.098952,36050191250.90332,57.327177194020955,14.331794298505239,0.524134938751341,,,
2023-11-08,39.630001068115234,6.935999870300293,364596009826.66016,0.098952,36077504364.367676,57.370610630598144,14.342652657649536,0.5164074571239767,,,
2023-11-09,39.130001068115234,6.823999881744385,359996009826.66016,0.098952,35622325164.367676,56.64678260783339,14.161695651958347,0.5181368072402595,,,
2023-11-10,39.06999969482422,6.840000152587891,359443997192.3828,0.098952,35567702410.180664,56.55992125704857,14.139980314262143,0.5162652280577225,,,
2023-11-13,39.86000061035156,6.829999923706055,366712005615.2344,0.098952,36286886379.63867,57.70357085838558,14.425892714596396,0.5265457702457936,,,
2023-11-14,40.68000030517578,7.176000118255615,374256002807.6172,0.098952,37033379989.819336,58.89064837393022,14.722662093482555,0.512588139788096,,,
2023-11-15,42.79999923706055,7.553999900817871,393759992980.95703,0.098952,38963338825.45166,61.95967764418931,15.489919411047328,0.5123280050488579,,,
2023-11-16,41.099998474121094,7.276000022888184,378119985961.91406,0.098952,37415728850.90332,59.49866126231523,14.874665315578808,0.5108461354577336,,,
2023-11-17,40.95000076293945,7.423999786376953,376740007019.04297,0.098952,37279177174.54834,59.28151616890754,14.820379042226884,0.49906815708126206,,,
2023-11-20,42.189998626708984,7.443999767303467,388147987365.72266,0.098952,38408019645.81299,61.07660657283718,15.269151643209295,0.5124811160930435,,,
2023-11-21,41.36000061035156,7.139999866485596,380512005615.2344,0.098952,37652423979.63867,59.87505492667985,14.968763731669963,0.5230067095401315,,,
2023-11-22,41.31999969482422,7.156000137329102,380143997192.3828,0.098952,37616008810.180664,59.81714735948998,14.954286839872495,0.5214749981758331,,,
2023-11-24,41.65999984741211,7.331999778747559,383271998596.1914,0.098952,37925530805.09033,60.309350635864796,15.077337658966199,0.5137072642007615,,,
2023-11-27,41.349998474121094,7.309999942779541,380419985961.91406,0.098952,37643318450.90332,59.860575273697606,14.965143818424401,0.5115315942517169,,,
2023-11-28,41.2599983215332,7.426000118255615,379591984558.10547,0.098952,37561386055.99365,59.73028600870517,14.932571502176293,0.5026978362585881,,,
2023-11-29,40.65999984741211,7.308000087738037,374071998596.1914,0.098952,37015172405.09033,58.86169459033528,14.71542364758382,0.5033782062443058,,,
2023-11-30,41.619998931884766,7.389999866485596,382903990173.33984,0.098952,37889115635.632324,60.251443068674924,15.062860767168731,0.5093893530110186,,,
2023-12-01,41.040000915527344,7.320000171661377,377568008422.85156,0.098952,37361109569.45801,59.41180543389997,14.852951358474993,0.5071686431205717,,,
2023-12-04,40.689998626708984,7.406000137329102,374347987365.72266,0.098952,37042482045.81299,58.90512250454291,14.726280626135727,0.4970895689584258,,,
2023-12-05,39.650001525878906,7.197999954223633,364780014038.08594,0.098952,36095711949.09668,57.39956441419308,14.34989110354827,0.4983934092403114,,,
2023-12-06,39.68000030517578,7.0920000076293945,365056002807.6172,0.098952,36123021589.819336,57.442992328400706,14.360748082100177,0.5061538600158892,,,
2023-12-07,39.54999923706055,7.21999979019165,363859992980.95703,0.098952,36004674025.45166,57.25479549621839,14.313698874054598,0.49558811780798184,,,
2023-12-08,38.91999816894531,7.122000217437744,358063983154.2969,0.098952,35431147261.083984,56.34277064127132,14.08569266031783,0.4943805470424737,,,
2023-12-11,39.619998931884766,7.199999809265137,364503990173.33984,0.098952,36068398835.632324,57.35613097761589,14.339032744403973,0.4978740939081092,,,
2023-12-12,39.77000045776367,7.197999954223633,365884004211.4258,0.098952,36204953984.729004,57.57328159339314,14.393320398348285,0.4999069182778948,,,
2023-12-13,39.720001220703125,7.389999866485596,365424011230.46875,0.098952,36159436759.27734,57.50089989559058,14.375224973897645,0.4859210982851214,,,
2023-12-14,40.040000915527344,7.368000030517578,368368008422.85156,0.098952,36450751169.45801,57.96414938837046,14.491037347092615,0.49154778543194877,,,
2023-12-15,40.08000183105469,7.400000095367432,368736016845.7031,0.098952,36487166338.916016,58.02205695556034,14.505514238890084,0.48984917228734826,,,
2023-12-18,39.599998474121094,7.0879998207092285,364319985961.91406,0.098952,36050191250.90332,57.327177194020955,14.331794298505239,0.5054352809509355,,,
2023-12-19,40.36000061035156,7.271999835968018,371312005615.2344,0.098952,36742065579.63867,58.42739888115034,14.606849720287585,0.5021513895725325,,,
2023-12-20,39.45000076293945,7.130000114440918,362940007019.04297,0.098952,35913639574.54834,57.11003210061327,14.277508025153317,0.5006131250719886,,,
2023-12-21,40.45000076293945,7.25,372140007019.04297,0.098952,36823997974.54834,58.55768814614278,14.639422036535695,0.5047618695665628,,,
2023-12-22,36.470001220703125,6.360000133514404,335524011230.46875,0.098952,33200771959.277344,52.79601774761966,13.199004436904914,0.5181454659010793,,,
2023-12-26,37.72999954223633,6.5320000648498535,347115995788.5742,0.098952,34347822015.270996,54.62006193514424,13.65501548378606,0.5216409624283518,,,
2023-12-27,36.619998931884766,6.5,336903990173.33984,0.098952,33337323635.632324,53.01316284102735,13.253290710256838,0.5095557667825401,,,
2023-12-28,37.400001525878906,6.539999961853027,344080014038.08594,0.098952,34047405549.09668,54.14233831175167,13.535584577937918,0.5168291458565608,,,
2023-12-29,37.790000915527344,6.75600004196167,347668008422.85156,0.098952,34402444769.45801,54.70692328592905,13.676730821482263,0.5060222994701401,,,
2024-01-02,37.400001525878906,6.5320000648498535,344080014038.08594,0.098952,34047405549.09668,54.14233831175167,13.535584577937918,0.5174201729346386,,,
2024-01-03,38.75,6.599999904632568,356500000000.0,0.098952,35276388000.0,56.09667176426869,14.024167941067173,0.5293838513366848,0.5483064898071935,0.024120309222676686,-0.7845106087080629
2024-01-04,37.81999969482422,6.676000118255615,347943997192.3828,0.098952,34429754410.180664,54.75035120013668,13.68758780003417,0.5122588277944088,0.5480995740063406,0.02420519111094552,-1.480704946622987
2024-01-05,37.36000061035156,6.5879998207092285,343712005615.2344,0.098952,34010990379.63867,54.08443074456179,13.521107686140448,0.5127618259070497,0.547925580008789,0.0243011844699256,-1.4469975381346911
2024-01-08,37.2599983215332,6.578000068664551,342791984558.10547,0.098952,33919952455.993652,53.93966182658711,13.484915456646778,0.5121956759897799,0.5477195697948687,0.024383345076439356,-1.4568917305531681
2024-01-09,36.2599983215332,6.4079999923706055,333591984558.10547,0.098952,33009594055.993652,52.49200578105759,13.123001445264398,0.5116970748575956,0.547572837752581,0.024488611161129888,-1.4649978579401852
2024-01-10,35.83000183105469,6.260000228881836,329636016845.7031,0.098952,32618143138.916016,51.8695187620599,12.967379690514974,0.517250178657086,0.5474622965102409,0.024562548268096854,-1.2300074700472357
2024-01-11,36.790000915527344,6.418000221252441,338468008422.85156,0.098952,33492086369.458008,53.25926724039954,13.314816810099884,0.5179805841275937,0.5473383398532762,0.02463237521949783,-1.1918361694346156
2024-01-12,36.93000030517578,6.374000072479248,339756002807.6172,0.098952,33619535989.819336,53.46193820319454,13.365484550798636,0.523099963323187,0.5472194900632368,0.024676920048466472,-0.9774123631586954
2024-01-16,35.68000030517578,6.119999885559082,328256002807.6172,0.098952,32481587989.819336,51.65236814628265,12.913092036570662,0.5260623971217064,0.5471858078459522,0.02470006329878353,-0.8551966231311662
2024-01-17,35.2400016784668,6.00600004196167,324208015441.89453,0.098952,32081031544.006348,51.0154014743027,12.753850368575675,0.529083385143054,0.5471553873959673,0.024717682388094315,-0.7311365996683394
2024-01-18,35.4900016784668,6.136000156402588,326508015441.89453,0.098952,32308621144.006348,51.37731548568508,12.84432887142127,0.5222794263657298,0.5470651511939113,0.02476697105165896,-1.0007572091267622
2024-01-19,35.209999084472656,6.190000057220459,323931991577.14844,0.098952,32053718430.541992,50.97196803772552,12.74299200943138,0.5142428047793565,0.5469079078656323,0.024849259634364015,-1.3145302341766052
2024-01-22,34.119998931884766,6.047999858856201,313903990173.33984,0.098952,31061427635.632324,49.39402272720356,12.34850568180089,0.5102241506217481,0.5466955167658637,0.02493335315177237,-1.4627541639550021
2024-01-23,36.02000045776367,6.349999904632568,331384004211.4258,0.098952,32791109984.729004,52.144571422657464,13.036142855664366,0.512892734074833,0.5464901007626649,0.024997932703003704,-1.3440058058798945
2024-01-24,36.400001525878906,6.659999847412109,334880014038.08594,0.098952,33137047149.09668,52.69468226622216,13.17367056655554,0.4944461519843919,0.546191306021823,0.02516831470270284,-2.0559642013644295
2024-01-25,37.0,6.690000057220459,340400000000.0,0.098952,33683260800.0,53.56327368459204,13.39081842114801,0.5004039449407367,0.545940198518955,0.025308384221132702,-1.799255660904468
2024-01-26,36.54999923706055,6.808000087738037,336259992980.95703,0.098952,33273598825.45166,52.91182735962985,13.227956839907462,0.4853324538224254,0.5456114394880456,0.025555233320540365,-2.3587726595777205
2024-01-29,35.720001220703125,6.7779998779296875,328624011230.46875,0.098952,32518003159.277344,51.71027571347252,12.92756892836813,0.47569416063556147,0.545236935726665,0.025884778557401504,-2.6866281639955707
2024-01-30,34.900001525878906,6.77400016784668,321080014038.08594,0.098952,31771509549.09668,50.52319819792788,12.63079954948197,0.46369189525104104,0.544815497654665,0.026342239784009888,-3.079601547506492
2024-01-31,34.84000015258789,6.625999927520752,320528001403.8086,0.098952,31716886794.909668,50.436336847143075,12.609084211785769,0.4745058549670562,0.5444528654887161,0.026677842011898493,-2.6219141147347313
2024-02-01,34.880001068115234,6.802000045776367,320896009826.66016,0.098952,31753301964.367676,50.49424441433295,12.623561103583237,0.46116630719634266,0.5440577319004287,0.02716854263452447,-3.0510074029054337
2024-02-02,35.290000915527344,6.883999824523926,324668008422.85156,0.098952,32126548769.458008,51.08778317210527,12.771945793026317,0.46100618213689115,0.5436536369839616,0.02764128968950287,-2.9899999520809946
2024-02-05,36.04999923706055,6.834000110626221,331659992980.95703,0.098952,32818419625.45166,52.18799933686509,13.046999834216273,0.47620141048030173,0.5433474861184634,0.027958877099434627,-2.401601301774722
2024-02-06,37.75,7.242000102996826,347300000000.0,0.098952,34366029600.0,54.64901571873918,13.662253929684795,0.46992640158285304,0.5430029054591374,0.02832559836091012,-2.579875028417101
2024-02-07,37.27000045776367,7.211999893188477,342884004211.4258,0.098952,33929057984.729004,53.95414147956936,13.48853536989234,0.46532372155939716,0.5426145299175674,0.028715916602112028,-2.691566820906758
2024-02-08,36.22999954223633,7.104000091552734,333315995788.5742,0.098952,32982284415.270996,52.448577866849966,13.112144466712492,0.4582121856888093,0.5421928478150656,0.029170237342146934,-2.878984532803782
2024-02-09,37.060001373291016,7.196000099182129,340952012634.27734,0.098952,33737883554.18701,53.650135035376856,13.412533758844214,0.4634868975120311,0.5417943434249685,0.02955577899656056,-2.6494800195268104
2024-02-12,37.4900016784668,7.205999851226807,344908015441.89453,0.098952,34129337944.006348,54.27262757674411,13.568156894186027,0.46890355798328165,0.5413624005345781,0.02982235417453274,-2.429682181602342
2024-02-13,36.790000915527344,6.99399995803833,338468008422.85156,0.098952,33492086369.458008,53.25926724039954,13.314816810099884,0.4747205269295881,0.5409997145821819,0.030074791004502357,-2.2038120777853925
2024-02-14,37.2400016784668,6.927999973297119,342608015441.89453,0.098952,33901748344.006348,53.91071356536173,13.477678391340433,0.4859648841488575,0.540679055158201,0.030229303983546434,-1.809971246414538
2024-02-15,36.630001068115234,6.955999851226807,336996009826.66016,0.098952,33346429164.367676,53.0276424940096,13.2569106235024,0.4752925437322537,0.5403357412499888,0.030478638083033086,-2.1340585278298088
2024-02-16,36.90999984741211,7.01200008392334,339571998596.1914,0.098952,33601328405.090332,53.432984419599606,13.358246104899901,0.4750807831462779,0.5399894174976622,0.030722310884936613,-2.112752344525277
2024-02-20,35.9900016784668,6.754000186920166,331108015441.89453,0.098952,32763800344.006348,52.10114350844984,13.02528587711246,0.4814700997244107,0.5396561538293096,0.030899987000219765,-1.8830446143710395
2024-02-21,36.7400016784668,6.894000053405762,338008015441.89453,0.098952,33446569144.006348,53.186885542596976,13.296721385649244,0.4815263211541567,0.5393363339901031,0.031083087745823093,-1.8598542496382062
2024-02-22,36.939998626708984,6.955999851226807,339847987365.72266,0.098952,33628638045.81299,53.47641233380723,13.369103083451808,0.4796958473723716,0.5389639394479588,0.03123347015854282,-1.8975826821271906
2024-02-23,36.95000076293945,6.935999870300293,339940007019.04297,0.098952,33637743574.54834,53.49089198678948,13.37272299669737,0.48133227077138585,0.5386393115780637,0.0314058631165325,-1.8247242750195445
2024-02-26,36.529998779296875,6.866000175476074,336075988769.53125,0.098952,33255391240.722656,52.88287357603491,13.220718394008728,0.48066360912826345,0.5383209802780938,0.03158554106427026,-1.8254356014515998
2024-02-27,36.41999816894531,6.826000213623047,335063983154.2969,0.098952,33155251261.083984,52.72363052744753,13.180907631861883,0.4821297285231918,0.5379790375438672,0.0317258261766527,-1.7603736687486295
2024-02-28,34.97999954223633,6.572000026702881,321815995788.5742,0.098952,31844336415.270996,50.63900780993807,12.659751952484518,0.48087450280468536,0.5376346205461289,0.03187301526642267,-1.780820461038674
2024-02-29,34.939998626708984,6.538000106811523,321447987365.72266,0.098952,31807921245.81299,50.5811002427482,12.64527506068705,0.4829689290715755,0.537348824316826,0.03203923918039472,-1.6972904674504974
2024-03-01,35.27000045776367,6.556000232696533,324484004211.4258,0.098952,32108341184.729004,51.058829388510325,12.764707347127581,0.4863963540713828,0.5370622291936165,0.032170969365994714,-1.5748942640127086
2024-03-04,34.72999954223633,6.418000221252441,319515995788.5742,0.098952,31616746815.270996,50.2770937985557,12.569273449638924,0.48938972113485124,0.5367298988661329,0.032229334993571924,-1.4688536930943046
2024-03-05,34.060001373291016,6.199999809265137,313352012634.27734,0.098952,31006808354.18701,49.30716689878831,12.326791724697078,0.4970305374071291,0.5364168452484406,0.03223029144516266,-1.2220276663747898
2024-03-06,34.97999954223633,6.3420000076293945,321815995788.5742,0.098952,31844336415.270996,50.63900780993807,12.659751952484518,0.4990423168295366,0.5361270813641842,0.03223678424116696,-1.1503865974103484
2024-03-07,34.630001068115234,6.380000114440918,318596009826.66016,0.098952,31525712364.367676,50.132330402950565,12.533082600737641,0.4909472539448978,0.5358157409955426,0.03229292861608775,-1.3894214298139616
2024-03-08,34.5099983215332,6.289999961853027,317491984558.10547,0.098952,31416466855.993652,49.95860770138094,12.489651925345235,0.49638308581772894,0.5355275269182986,0.03231956248935832,-1.2111686571703613
2024-03-11,35.61000061035156,6.3379998207092285,327612005615.2344,0.098952,32417863179.63867,51.55103266488515,12.887758166221287,0.5082154910912997,0.5353136251771107,0.032321246649246516,-0.8384000276933219
2024-03-12,36.97999954223633,6.553999900817871,340215995788.5742,0.098952,33665053215.270996,53.534319900997104,13.383579975249276,0.510295458095785,0.5350793412164371,0.032287616243944516,-0.7675971782308403
2024-03-13,37.040000915527344,6.573999881744385,340768008422.85156,0.098952,33719675969.458008,53.62118125178191,13.405295312945478,0.5095967878159401,0.534832311796508,0.03224328981998071,-0.7826597137408059
2024-03-14,36.560001373291016,6.558000087738037,336352012634.27734,0.098952,33282704354.18701,52.9263070126121,13.231576753153025,0.5043674529435582,0.5345777672063666,0.03222953511037788,-0.9373487442293486
2024-03-15,36.13999938964844,6.427999973297119,332487994384.7656,0.098952,32900352020.36133,52.31828860185753,13.079572150464383,0.5085466176300808,0.5343224358818423,0.032179639724445784,-0.8009977262790929
2024-03-18,36.849998474121094,6.50600004196167,339019985961.91406,0.098952,33546705650.90332,53.34612306881479,13.336530767203698,0.5121669828887743,0.5340856146515706,0.032121938391742766,-0.6823570699715518
2024-03-19,36.56999969482422,6.510000228881836,336443997192.3828,0.098952,33291806410.180664,52.94078114322478,13.235195285806196,0.508129643099158,0.5338061545989821,0.03203976504645043,-0.8013951245459802
2024-03-20,37.209999084472656,6.71999979019165,342331991577.14844,0.098952,33874435230.541992,53.86728012878454,13.466820032196136,0.5009957975137677,0.5335153938751445,0.03200356536012737,-1.0161241722740162
2024-03-21,36.84000015258789,6.703999996185303,338928001403.8086,0.098952,33537603594.909668,53.3316489382021,13.332912234550525,0.49718412014947866,0.5331983272847891,0.03196596813209217,-1.1266421522567327
2024-03-22,36.90999984741211,6.50600004196167,339571998596.1914,0.098952,33601328405.090332,53.432984419599606,13.358246104899901,0.5129600105529406,0.532966125884352,0.03189927620756256,-0.6271651808409501
2024-03-25,36.95000076293945,6.624000072479248,339940007019.04297,0.098952,33637743574.54834,53.49089198678948,13.37272299669737,0.5046633304140704,0.5326937474576056,0.03184648392220881,-0.880173054959689
2024-03-26,38.04999923706055,6.817999839782715,350059992980.95703,0.098952,34639136425.45166,55.08331142792412,13.77082785698103,0.5048954274505455,0.5324068532246531,0.031769568403737326,-0.8659678792133413
2024-03-27,38.90999984741211,6.98199987411499,357971998596.1914,0.098952,35422045205.09033,56.32829651065863,14.082074127664658,0.5041923646461538,0.5321010302121159,0.03166819738477318,-0.8812836811286645
2024-03-28,39.029998779296875,7.065999984741211,359075988769.53125,0.098952,35531287240.72266,56.5020136898587,14.125503422464675,0.4997700419297122,0.5317152008818425,0.03146601178721921,-1.0152274513894943
2024-04-01,39.43000030517578,7.039999961853027,362756002807.6172,0.098952,35895431989.819336,57.081078317018324,14.270269579254581,0.5066666454509428,0.5313969959823378,0.03131126220237501,-0.7898228558004031
2024-04-02,39.45000076293945,7.131999969482422,362940007019.04297,0.098952,35913639574.54834,57.11003210061327,14.277508025153317,0.5004730547573384,0.531055487427819,0.031176536152772893,-0.9809438906432397
2024-04-03,39.47999954223633,7.199999809265137,363215995788.5742,0.098952,35940949215.270996,57.153460014820894,14.288365003705223,0.4960935133307379,0.5307002168835498,0.03106214952555048,-1.1141116787280236
2024-04-04,39.400001525878906,7.124000072479248,362480014038.08594,0.098952,35868122349.09668,57.0376504028107,14.259412600702674,0.5004001727162175,0.5303551634812286,0.030912910715890793,-0.9690123016986781
2024-04-05,39.41999816894531,7.139999866485596,362663983154.2969,0.098952,35886326461.083984,57.06659866403608,14.26664966600902,0.49953212326388097,0.5300133205541173,0.03077471004911543,-0.990462533735959
2024-04-08,39.529998779296875,7.23799991607666,363675988769.53125,0.098952,35986466440.72266,57.225841712623456,14.306460428155864,0.4940747257209829,0.5296313616537505,0.030620065425424736,-1.1612201162458613
2024-04-09,39.09000015258789,7.085999965667725,359628001403.8086,0.098952,35585909994.90967,56.58887504064351,14.147218760160877,0.49912416809287075,0.5292391809121241,0.030373418075346978,-0.9914923880001708
2024-04-10,39.34000015258789,7.168000221252441,361928001403.8086,0.098952,35813499594.90967,56.95078905202589,14.237697263006472,0.4965477851620771,0.5288276221811472,0.030108745766347592,-1.0721083259186817
2024-04-11,39.880001068115234,7.170000076293945,366896009826.66016,0.098952,36305093964.367676,57.73252464198052,14.43313116049513,0.5032262925789155,0.5284557789468949,0.029841762163895322,-0.8454422439739102
2024-04-12,38.70000076293945,7.001999855041504,356040007019.04297,0.098952,35230870774.54834,56.02429006646613,14.006072516616532,0.5000739967086085,0.5280872970386113,0.02961488681237995,-0.9459195474045298
2024-04-15,38.470001220703125,6.829999923706055,353924011230.46875,0.098952,35021488759.27734,55.69132983867868,13.92283245966967,0.5094389059488761,0.5277806311383554,0.02940470747480344,-0.6237683270679062
2024-04-16,38.380001068115234,6.74399995803833,353096009826.66016,0.098952,34939556364.367676,55.56104057368625,13.890260143421562,0.5144799385753553,0.527542632233358,0.029267819371550242,-0.44631591756713485
2024-04-17,38.209999084472656,6.716000080108643,351531991577.14844,0.098952,34784793630.54199,55.31493617431406,13.828734043578516,0.5143445481745113,0.5273327017626774,0.02917146470255427,-0.44523488006513895
2024-04-18,38.939998626708984,6.765999794006348,358247987365.72266,0.098952,35449354845.81299,56.37172442486626,14.092931106216565,0.5199011658389657,0.5271795307608698,0.02910842907592757,-0.25004320579852873
2024-04-19,38.97999954223633,6.783999919891357,358615995788.5742,0.098952,35485770015.270996,56.42963199205613,14.107407998014033,0.5191179045189327,0.5270311904755045,0.029053614149966128,-0.2723683847292038
2024-04-22,41.02000045776367,7.116000175476074,377384004211.4258,0.098952,37342901984.729004,59.382851650305035,14.845712912576259,0.5206696898033174,0.5268894472223781,0.028996892376500733,-0.21449737917781833
2024-04-23,42.47999954223633,7.452000141143799,390815995788.5742,0.098952,38672024415.270996,61.49642815140943,15.374107037852358,0.5152889125334993,0.5267456920870813,0.028964100482305976,-0.3955510222242507
2024-04-24,43.849998474121094,7.638000011444092,403419985961.91406,0.098952,39919214450.90332,63.479715387521395,15.869928846880349,0.5187123971922822,0.5266000698411915,0.028911617717018227,-0.2728201765156261
2024-04-25,43.439998626708984,7.564000129699707,399647987365.72266,0.098952,39545967645.81299,62.88617662974907,15.721544157437268,0.5188767684679712,0.526457302936485,0.028860325697273186,-0.26266281773909583
2024-04-26,44.38999938964844,7.688000202178955,408387994384.7656,0.098952,40410808820.36133,64.26145097747603,16.065362744369008,0.5214549260723267,0.5263005917151911,0.028779410555798933,-0.16837265076952698
2024-04-29,44.40999984741211,7.728000164031982,408571998596.1914,0.098952,40429016405.09033,64.29040476107096,16.07260119026774,0.5191817383790105,0.5261388019781834,0.028703976590498864,-0.24237281469480212
2024-04-30,43.75,7.627999782562256,402500000000.0,0.098952,39828180000.0,63.33495199191626,15.833737997979066,0.5182439052903456,0.5259795340638243,0.028635639758669985,-0.2701398969491001
2024-05-01,44.119998931884766,7.73799991607666,405903990173.33984,0.098952,40165011635.632324,63.870583182498706,15.967645795624676,0.5153950673056035,0.5258066607179328,0.02856716491495874,-0.36446015708326274
2024-05-02,47.150001525878906,8.022000312805176,433780014038.08594,0.098952,42923399949.09668,68.25698475566443,17.06424618891611,0.5298942464850409,0.5256862832427626,0.028485331689920308,0.1477238632179016
2024-05-03,47.13999938964844,8.149999618530273,433687994384.7656,0.098952,42914294420.36133,68.24250510268219,17.060626275670547,0.5222918850199156,0.5255434236196808,0.028411332496474092,-0.11444512854751349
2024-05-06,47.40999984741211,8.109999656677246,436171998596.1914,0.098952,43160091605.09033,68.63337289765951,17.158343224414878,0.527343663044495,0.5253992217818302,0.028309020915049155,0.06868627737072769
2024-05-07,46.79999923706055,8.013999938964844,430559992980.95703,0.098952,42604772425.45166,67.75030182630738,16.937575456576845,0.5268508199706343,0.5252590027606235,0.028213433224817133,0.05642054255951331
2024-05-08,46.2599983215332,7.98199987411499,425591984558.10547,0.098952,42113178055.99365,66.96856623635274,16.742141559088186,0.5232390165891234,0.5251131159769761,0.02812798430768803,-0.06662757513486034
2024-05-09,47.630001068115234,8.194000244140625,438196009826.66016,0.098952,43360371564.367676,68.95185899483425,17.237964748708563,0.5246538461128653,0.5249346430176981,0.027986733917159404,-0.010033214510274934
2024-05-10,47.560001373291016,8.173999786376953,437552012634.27734,0.098952,43296646754.18701,68.85052351343676,17.21263087835919,0.5251161868198879,0.5247747178729183,0.027869382056048712,0.012252476437507287
2024-05-13,49.209999084472656,8.35200023651123,452731991577.14844,0.098952,44798736030.54199,71.23915267513873,17.80978816878468,0.5310443809124115,0.524652662782156,0.027773761003122316,0.23013513112382777
2024-05-14,51.5099983215332,8.694000244140625,473891984558.10547,0.098952,46892559655.99365,74.56876047538269,18.642190118845672,0.533638473338402,0.5245310701061099,0.027666449448190522,0.32918583388689016
2024-05-15,51.61000061035156,8.79800033569336,474812005615.2344,0.098952,46983597579.63867,74.71352939335738,18.678382348339344,0.5289741814030501,0.524367089687409,0.02751616408810744,0.16743219370581916
2024-05-16,51.66999816894531,8.958000183105469,475363983154.2969,0.098952,47038216861.083984,74.80038522177263,18.700096305443157,0.5209650240946617,0.5241938114028479,0.027398837746709623,-0.11784395155863721
2024-05-17,51.08000183105469,8.642000198364258,469936016845.7031,0.098952,46501108738.916016,73.946273456385,18.48656836409625,0.5325254515517144,0.5240891655900948,0.027316003430336695,0.3088404196146208
2024-05-20,50.279998779296875,8.640000343322754,462575988769.53125,0.098952,45772819240.72266,72.78814420206574,18.197036050516434,0.5251973827310438,0.5239758421273806,0.02725160262714243,0.044824541894888374
2024-05-21,49.18000030517578,8.685999870300293,452456002807.6172,0.098952,44771426389.819336,71.1957247609311,17.798931190232775,0.5119931765865376,0.5238058311497943,0.027191886093037566,-0.434418360051944
2024-05-22,48.75,8.5,448500000000.0,0.098952,44379972000.0,70.57323221956383,17.64330805489096,0.5182309364233038,0.5236242989441179,0.02707508477039915,-0.19920020810832778
2024-05-23,48.29999923706055,8.461999893188477,444359992980.95703,0.098952,43970310025.45166,69.92178589460164,17.48044647365041,0.5159162607234384,0.5234268657670185,0.0269483727052482,-0.27870347221809577
